Year,Gender,Cohort,State,drivers_sum
2006,Female,16-19,Minnesota,90267
2006,Female,16-19,Mississippi,55021
2006,Female,16-19,Missouri,109646
2006,Female,16-19,Montana,20478
2006,Female,16-19,Nebraska,41278
2006,Female,16-19,Nevada,28433
2006,Female,16-19,New Hampshire,28257
2006,Female,16-19,New Jersey,119927
2006,Female,16-19,New Mexico,24262
2006,Female,16-19,New York,191237
2006,Female,16-19,North Carolina,105275
2006,Female,16-19,North Dakota,14401
2006,Female,16-19,Ohio,188545
2006,Female,16-19,Oklahoma,74290
2006,Female,16-19,Oregon,53895
2006,Female,16-19,Pennsylvania,164427
2006,Female,16-19,Rhode Island,15162
2006,Female,16-19,South Carolina,93128
2006,Female,16-19,South Dakota,18390
2006,Female,16-19,Tennessee,114865
2006,Female,16-19,Texas,332693
2006,Female,16-19,Utah,61066
2006,Female,16-19,Vermont,11639
2006,Female,16-19,Virginia,111860
2006,Female,16-19,Washington,86145
2006,Female,16-19,West Virginia,30372
2006,Female,16-19,Wisconsin,108913
2006,Female,16-19,Wyoming,11634
2006,Female,20-24,Alabama,157730
2006,Female,20-24,Alaska,23686
2006,Female,20-24,Arizona,164422
2006,Female,20-24,Arkansas,88178
2006,Female,20-24,California,1014881
2006,Female,20-24,Colorado,134236
2006,Female,20-24,Connecticut,94592
2006,Female,20-24,Delaware,25381
2006,Female,20-24,District of Columbia,20823
2006,Female,20-24,Florida,541431
2006,Female,20-24,Georgia,252799
2006,Female,20-24,Hawaii,34484
2006,Female,20-24,Idaho,46819
2006,Female,20-24,Illinois,341309
2006,Female,20-24,Indiana,182667
2006,Female,20-24,Iowa,90685
2006,Female,20-24,Kansas,89828
2006,Female,20-24,Kentucky,120812
2006,Female,20-24,Louisiana,139451
2006,Female,20-24,Maine,39796
2006,Female,20-24,Maryland,144699
2006,Female,20-24,Massachusetts,182613
2006,Female,20-24,Michigan,301692
2006,Female,20-24,Minnesota,110907
2006,Female,20-24,Mississippi,89966
2006,Female,20-24,Missouri,180754
2006,Female,20-24,Montana,29615
2006,Female,20-24,Nebraska,62689
2006,Female,20-24,Nevada,59640
2006,Female,20-24,New Hampshire,41707
2006,Female,20-24,New Jersey,227735
2006,Female,20-24,New Mexico,59518
2006,Female,20-24,New York,391685
2006,Female,20-24,North Carolina,259740
2006,Female,20-24,North Dakota,23488
2006,Female,20-24,Ohio,320979
2006,Female,20-24,Oklahoma,108573
2006,Female,20-24,Oregon,109832
2006,Female,20-24,Pennsylvania,331289
2006,Female,20-24,Rhode Island,29614
2006,Female,20-24,South Carolina,132665
2006,Female,20-24,South Dakota,26091
2006,Female,20-24,Tennessee,175628
2006,Female,20-24,Texas,677071
2006,Female,20-24,Utah,96481
2006,Female,20-24,Vermont,20930
2006,Female,20-24,Virginia,216885
2006,Female,20-24,Washington,199801
2006,Female,20-24,West Virginia,48034
2006,Female,20-24,Wisconsin,176138
2006,Female,20-24,Wyoming,17285
2006,Female,25-29,Alabama,166573
2006,Female,25-29,Alaska,24160
2006,Female,25-29,Arizona,187048
2006,Female,25-29,Arkansas,89196
2006,Female,25-29,California,1070843
2006,Female,25-29,Colorado,150448
2006,Female,25-29,Connecticut,103193
2006,Female,25-29,Delaware,27222
2006,Female,25-29,District of Columbia,29357
2006,Female,25-29,Florida,572292
2006,Female,25-29,Georgia,285956
2006,Female,25-29,Hawaii,39058
2006,Female,25-29,Idaho,45305
2006,Female,25-29,Illinois,363681
2006,Female,25-29,Indiana,177723
2006,Female,25-29,Iowa,84221
2006,Female,25-29,Kansas,88224
2006,Female,25-29,Kentucky,127900
2006,Female,25-29,Louisiana,144393
2006,Female,25-29,Maine,38503
2006,Female,25-29,Maryland,159830
2006,Female,25-29,Massachusetts,202316
2006,Female,25-29,Michigan,296673
2006,Female,25-29,Minnesota,109795
2006,Female,25-29,Mississippi,90233
2006,Female,25-29,Missouri,186010
2006,Female,25-29,Montana,30507
2006,Female,25-29,Nebraska,61876
2006,Female,25-29,Nevada,72050
2006,Female,25-29,New Hampshire,39092
2006,Female,25-29,New Jersey,231063
2006,Female,25-29,New Mexico,60601
2006,Female,25-29,New York,442228
2006,Female,25-29,North Carolina,296350
2006,Female,25-29,North Dakota,19919
2006,Female,25-29,Ohio,314721
2006,Female,25-29,Oklahoma,100378
2006,Female,25-29,Oregon,126793
2006,Female,25-29,Pennsylvania,327273
2006,Female,25-29,Rhode Island,31599
2006,Female,25-29,South Carolina,135240
2006,Female,25-29,South Dakota,24735
2006,Female,25-29,Tennessee,190784
2006,Female,25-29,Texas,717511
2006,Female,25-29,Utah,100262
2006,Female,25-29,Vermont,22657
2006,Female,25-29,Virginia,236839
2006,Female,25-29,Washington,214261
2006,Female,25-29,West Virginia,50876
2006,Female,25-29,Wisconsin,170506
2006,Female,25-29,Wyoming,16308
2006,Female,30-34,Alabama,156387
2006,Female,30-34,Alaska,21882
2006,Female,30-34,Arizona,187349
2006,Female,30-34,Arkansas,84203
2006,Female,30-34,California,1069191
2006,Female,30-34,Colorado,149356
2006,Female,30-34,Connecticut,110003
2006,Female,30-34,Delaware,25798
2006,Female,30-34,District of Columbia,25288
2006,Female,30-34,Florida,564975
2006,Female,30-34,Georgia,297770
2006,Female,30-34,Hawaii,37075
2006,Female,30-34,Idaho,41411
2006,Female,30-34,Illinois,351384
2006,Female,30-34,Indiana,180311
2006,Female,30-34,Iowa,76205
2006,Female,30-34,Kansas,77708
2006,Female,30-34,Kentucky,126629
2006,Female,30-34,Louisiana,131849
2006,Female,30-34,Maine,37165
2006,Female,30-34,Maryland,165008
2006,Female,30-34,Massachusetts,202015
2006,Female,30-34,Michigan,291864
2006,Female,30-34,Minnesota,107214
2006,Female,30-34,Mississippi,86185
2006,Female,30-34,Missouri,171030
2006,Female,30-34,Montana,25563
2006,Female,30-34,Nebraska,52859
2006,Female,30-34,Nevada,73857
2006,Female,30-34,New Hampshire,39804
2006,Female,30-34,New Jersey,244233
2006,Female,30-34,New Mexico,57985
2006,Female,30-34,New York,451342
2006,Female,30-34,North Carolina,302846
2006,Female,30-34,North Dakota,16423
2006,Female,30-34,Ohio,312919
2006,Female,30-34,Oklahoma,93559
2006,Female,30-34,Oregon,119302
2006,Female,30-34,Pennsylvania,325189
2006,Female,30-34,Rhode Island,30347
2006,Female,30-34,South Carolina,131707
2006,Female,30-34,South Dakota,20965
2006,Female,30-34,Tennessee,187871
2006,Female,30-34,Texas,727080
2006,Female,30-34,Utah,81469
2006,Female,30-34,Vermont,20508
2006,Female,30-34,Virginia,235298
2006,Female,30-34,Washington,203540
2006,Female,30-34,West Virginia,52151
2006,Female,30-34,Wisconsin,160388
2006,Female,30-34,Wyoming,14037
2006,Female,35-39,Alabama,164570
2006,Female,35-39,Alaska,22861
2006,Female,35-39,Arizona,194704
2006,Female,35-39,Arkansas,88535
2006,Female,35-39,California,1169632
2006,Female,35-39,Colorado,156212
2006,Female,35-39,Connecticut,135260
2006,Female,35-39,Delaware,29379
2006,Female,35-39,District of Columbia,18525
2006,Female,35-39,Florida,629835
2006,Female,35-39,Georgia,323125
2006,Female,35-39,Hawaii,40190
2006,Female,35-39,Idaho,43054
2006,Female,35-39,Illinois,383352
2006,Female,35-39,Indiana,192679
2006,Female,35-39,Iowa,84546
2006,Female,35-39,Kansas,81634
2006,Female,35-39,Kentucky,136712
2006,Female,35-39,Louisiana,141051
2006,Female,35-39,Maine,44602
2006,Female,35-39,Maryland,195044
2006,Female,35-39,Massachusetts,232411
2006,Female,35-39,Michigan,333284
2006,Female,35-39,Minnesota,127765
2006,Female,35-39,Mississippi,90042
2006,Female,35-39,Missouri,184210
2006,Female,35-39,Montana,27249
2006,Female,35-39,Nebraska,54179
2006,Female,35-39,Nevada,79505
2006,Female,35-39,New Hampshire,48811
2006,Female,35-39,New Jersey,292322
2006,Female,35-39,New Mexico,59797
2006,Female,35-39,New York,526480
2006,Female,35-39,North Carolina,320969
2006,Female,35-39,North Dakota,17134
2006,Female,35-39,Ohio,354737
2006,Female,35-39,Oklahoma,96689
2006,Female,35-39,Oregon,122048
2006,Female,35-39,Pennsylvania,385450
2006,Female,35-39,Rhode Island,36143
2006,Female,35-39,South Carolina,142136
2006,Female,35-39,South Dakota,21654
2006,Female,35-39,Tennessee,207433
2006,Female,35-39,Texas,756274
2006,Female,35-39,Utah,71065
2006,Female,35-39,Vermont,23096
2006,Female,35-39,Virginia,263488
2006,Female,35-39,Washington,223479
2006,Female,35-39,West Virginia,56443
2006,Female,35-39,Wisconsin,179217
2006,Female,35-39,Wyoming,14661
2006,Female,40-44,Alabama,171762
2006,Female,40-44,Alaska,24036
2006,Female,40-44,Arizona,199803
2006,Female,40-44,Arkansas,94537
2006,Female,40-44,California,1208164
2006,Female,40-44,Colorado,171129
2006,Female,40-44,Connecticut,149918
2006,Female,40-44,Delaware,31894
2006,Female,40-44,District of Columbia,15498
2006,Female,40-44,Florida,680478
2006,Female,40-44,Georgia,332505
2006,Female,40-44,Hawaii,41931
2006,Female,40-44,Idaho,44683
2006,Female,40-44,Illinois,404939
2006,Female,40-44,Indiana,216471
2006,Female,40-44,Iowa,96374
2006,Female,40-44,Kansas,88696
2006,Female,40-44,Kentucky,148155
2006,Female,40-44,Louisiana,151995
2006,Female,40-44,Maine,50530
2006,Female,40-44,Maryland,215512
2006,Female,40-44,Massachusetts,250062
2006,Female,40-44,Michigan,355311
2006,Female,40-44,Minnesota,153964
2006,Female,40-44,Mississippi,96242
2006,Female,40-44,Missouri,203069
2006,Female,40-44,Montana,31106
2006,Female,40-44,Nebraska,59048
2006,Female,40-44,Nevada,79337
2006,Female,40-44,New Hampshire,56427
2006,Female,40-44,New Jersey,321129
2006,Female,40-44,New Mexico,66572
2006,Female,40-44,New York,570283
2006,Female,40-44,North Carolina,324727
2006,Female,40-44,North Dakota,20245
2006,Female,40-44,Ohio,387426
2006,Female,40-44,Oklahoma,107828
2006,Female,40-44,Oregon,119197
2006,Female,40-44,Pennsylvania,427933
2006,Female,40-44,Rhode Island,39160
2006,Female,40-44,South Carolina,151715
2006,Female,40-44,South Dakota,24650
2006,Female,40-44,Tennessee,216565
2006,Female,40-44,Texas,765337
2006,Female,40-44,Utah,67457
2006,Female,40-44,Vermont,25527
2006,Female,40-44,Virginia,288238
2006,Female,40-44,Washington,226764
2006,Female,40-44,West Virginia,59180
2006,Female,40-44,Wisconsin,205960
2006,Female,40-44,Wyoming,16214
2006,Female,45-49,Alabama,178950
2006,Female,45-49,Alaska,26351
2006,Female,45-49,Arizona,203568
2006,Female,45-49,Arkansas,97999
2006,Female,45-49,California,1204216
2006,Female,45-49,Colorado,179413
2006,Female,45-49,Connecticut,151076
2006,Female,45-49,Delaware,32540
2006,Female,45-49,District of Columbia,14349
2006,Female,45-49,Florida,687877
2006,Female,45-49,Georgia,319335
2006,Female,45-49,Hawaii,42959
2006,Female,45-49,Idaho,49433
2006,Female,45-49,Illinois,428571
2006,Female,45-49,Indiana,224454
2006,Female,45-49,Iowa,105622
2006,Female,45-49,Kansas,99195
2006,Female,45-49,Kentucky,153532
2006,Female,45-49,Louisiana,159651
2006,Female,45-49,Maine,55387
2006,Female,45-49,Maryland,213569
2006,Female,45-49,Massachusetts,251237
2006,Female,45-49,Michigan,379409
2006,Female,45-49,Minnesota,171405
2006,Female,45-49,Mississippi,100087
2006,Female,45-49,Missouri,217114
2006,Female,45-49,Montana,37517
2006,Female,45-49,Nebraska,64918
2006,Female,45-49,Nevada,78659
2006,Female,45-49,New Hampshire,58448
2006,Female,45-49,New Jersey,323909
2006,Female,45-49,New Mexico,72168
2006,Female,45-49,New York,575173
2006,Female,45-49,North Carolina,321068
2006,Female,45-49,North Dakota,23463
2006,Female,45-49,Ohio,425096
2006,Female,45-49,Oklahoma,119044
2006,Female,45-49,Oregon,133768
2006,Female,45-49,Pennsylvania,461474
2006,Female,45-49,Rhode Island,41028
2006,Female,45-49,South Carolina,153840
2006,Female,45-49,South Dakota,28248
2006,Female,45-49,Tennessee,223407
2006,Female,45-49,Texas,774820
2006,Female,45-49,Utah,70873
2006,Female,45-49,Vermont,28063
2006,Female,45-49,Virginia,287734
2006,Female,45-49,Washington,241720
2006,Female,45-49,West Virginia,66361
2006,Female,45-49,Wisconsin,211184
2006,Female,45-49,Wyoming,20041
2006,Female,50-54,Alabama,168155
2006,Female,50-54,Alaska,25071
2006,Female,50-54,Arizona,188277
2006,Female,50-54,Arkansas,93260
2006,Female,50-54,California,1080340
2006,Female,50-54,Colorado,164768
2006,Female,50-54,Connecticut,134316
2006,Female,50-54,Delaware,29467
2006,Female,50-54,District of Columbia,14141
2006,Female,50-54,Florida,632455
2006,Female,50-54,Georgia,283675
2006,Female,50-54,Hawaii,42584
2006,Female,50-54,Idaho,47969
2006,Female,50-54,Illinois,391809
2006,Female,50-54,Indiana,206461
2006,Female,50-54,Iowa,99467
2006,Female,50-54,Kansas,93464
2006,Female,50-54,Kentucky,141837
2006,Female,50-54,Louisiana,148400
2006,Female,50-54,Maine,52665
2006,Female,50-54,Maryland,190866
2006,Female,50-54,Massachusetts,226682
2006,Female,50-54,Michigan,352630
2006,Female,50-54,Minnesota,157219
2006,Female,50-54,Mississippi,92815
2006,Female,50-54,Missouri,197901
2006,Female,50-54,Montana,37960
2006,Female,50-54,Nebraska,61328
2006,Female,50-54,Nevada,74373
2006,Female,50-54,New Hampshire,50916
2006,Female,50-54,New Jersey,287966
2006,Female,50-54,New Mexico,68994
2006,Female,50-54,New York,517313
2006,Female,50-54,North Carolina,294698
2006,Female,50-54,North Dakota,22101
2006,Female,50-54,Ohio,393966
2006,Female,50-54,Oklahoma,112442
2006,Female,50-54,Oregon,138276
2006,Female,50-54,Pennsylvania,427927
2006,Female,50-54,Rhode Island,37352
2006,Female,50-54,South Carolina,146660
2006,Female,50-54,South Dakota,27200
2006,Female,50-54,Tennessee,213086
2006,Female,50-54,Texas,688829
2006,Female,50-54,Utah,65147
2006,Female,50-54,Vermont,26915
2006,Female,50-54,Virginia,260266
2006,Female,50-54,Washington,233276
2006,Female,50-54,West Virginia,67536
2006,Female,50-54,Wisconsin,189707
2006,Female,50-54,Wyoming,20289
2006,Female,55-59,Alabama,151133
2006,Female,55-59,Alaska,19328
2006,Female,55-59,Arizona,176264
2006,Female,55-59,Arkansas,85712
2006,Female,55-59,California,929242
2006,Female,55-59,Colorado,138128
2006,Female,55-59,Connecticut,115694
2006,Female,55-59,Delaware,26689
2006,Female,55-59,District of Columbia,12564
2006,Female,55-59,Florida,583680
2006,Female,55-59,Georgia,254708
2006,Female,55-59,Hawaii,37858
2006,Female,55-59,Idaho,42302
2006,Female,55-59,Illinois,340217
2006,Female,55-59,Indiana,181715
2006,Female,55-59,Iowa,88348
2006,Female,55-59,Kansas,79830
2006,Female,55-59,Kentucky,129478
2006,Female,55-59,Louisiana,130765
2006,Female,55-59,Maine,47395
2006,Female,55-59,Maryland,170441
2006,Female,55-59,Massachusetts,200106
2006,Female,55-59,Michigan,310274
2006,Female,55-59,Minnesota,134662
2006,Female,55-59,Mississippi,83169
2006,Female,55-59,Missouri,176588
2006,Female,55-59,Montana,32957
2006,Female,55-59,Nebraska,53742
2006,Female,55-59,Nevada,70967
2006,Female,55-59,New Hampshire,45200
2006,Female,55-59,New Jersey,250814
2006,Female,55-59,New Mexico,62937
2006,Female,55-59,New York,466793
2006,Female,55-59,North Carolina,270810
2006,Female,55-59,North Dakota,18097
2006,Female,55-59,Ohio,357543
2006,Female,55-59,Oklahoma,103908
2006,Female,55-59,Oregon,128179
2006,Female,55-59,Pennsylvania,383347
2006,Female,55-59,Rhode Island,31988
2006,Female,55-59,South Carolina,138501
2006,Female,55-59,South Dakota,23637
2006,Female,55-59,Tennessee,193014
2006,Female,55-59,Texas,589076
2006,Female,55-59,Utah,55024
2006,Female,55-59,Vermont,23688
2006,Female,55-59,Virginia,233697
2006,Female,55-59,Washington,204511
2006,Female,55-59,West Virginia,63635
2006,Female,55-59,Wisconsin,160477
2006,Female,55-59,Wyoming,17111
2006,Female,60-64,Alabama,120225
2006,Female,60-64,Alaska,12590
2006,Female,60-64,Arizona,134897
2006,Female,60-64,Arkansas,71342
2006,Female,60-64,California,649465
2006,Female,60-64,Colorado,94728
2006,Female,60-64,Connecticut,94759
2006,Female,60-64,Delaware,21796
2006,Female,60-64,District of Columbia,9168
2006,Female,60-64,Florida,495983
2006,Female,60-64,Georgia,179493
2006,Female,60-64,Hawaii,28194
2006,Female,60-64,Idaho,32825
2006,Female,60-64,Illinois,256006
2006,Female,60-64,Indiana,134768
2006,Female,60-64,Iowa,64294
2006,Female,60-64,Kansas,59653
2006,Female,60-64,Kentucky,93530
2006,Female,60-64,Louisiana,95932
2006,Female,60-64,Maine,35451
2006,Female,60-64,Maryland,120092
2006,Female,60-64,Massachusetts,152848
2006,Female,60-64,Michigan,227107
2006,Female,60-64,Minnesota,100771
2006,Female,60-64,Mississippi,61496
2006,Female,60-64,Missouri,134983
2006,Female,60-64,Montana,24276
2006,Female,60-64,Nebraska,38999
2006,Female,60-64,Nevada,54743
2006,Female,60-64,New Hampshire,31714
2006,Female,60-64,New Jersey,195541
2006,Female,60-64,New Mexico,45777
2006,Female,60-64,New York,353411
2006,Female,60-64,North Carolina,201954
2006,Female,60-64,North Dakota,13390
2006,Female,60-64,Ohio,252105
2006,Female,60-64,Oklahoma,80827
2006,Female,60-64,Oregon,95586
2006,Female,60-64,Pennsylvania,279224
2006,Female,60-64,Rhode Island,24552
2006,Female,60-64,South Carolina,105311
2006,Female,60-64,South Dakota,18537
2006,Female,60-64,Tennessee,153141
2006,Female,60-64,Texas,421392
2006,Female,60-64,Utah,40062
2006,Female,60-64,Vermont,17696
2006,Female,60-64,Virginia,167242
2006,Female,60-64,Washington,151463
2006,Female,60-64,West Virginia,47115
2006,Female,60-64,Wisconsin,116800
2006,Female,60-64,Wyoming,12583
2006,Female,65-69,Alabama,95105
2006,Female,65-69,Alaska,7477
2006,Female,65-69,Arizona,97077
2006,Female,65-69,Arkansas,57292
2006,Female,65-69,California,464235
2006,Female,65-69,Colorado,67378
2006,Female,65-69,Connecticut,66312
2006,Female,65-69,Delaware,16702
2006,Female,65-69,District of Columbia,6146
2006,Female,65-69,Florida,392525
2006,Female,65-69,Georgia,130258
2006,Female,65-69,Hawaii,18863
2006,Female,65-69,Idaho,24635
2006,Female,65-69,Illinois,190813
2006,Female,65-69,Indiana,105099
2006,Female,65-69,Iowa,54067
2006,Female,65-69,Kansas,46581
2006,Female,65-69,Kentucky,73220
2006,Female,65-69,Louisiana,74848
2006,Female,65-69,Maine,26067
2006,Female,65-69,Maryland,83570
2006,Female,65-69,Massachusetts,105691
2006,Female,65-69,Michigan,170903
2006,Female,65-69,Minnesota,76620
2006,Female,65-69,Mississippi,50105
2006,Female,65-69,Missouri,106163
2006,Female,65-69,Montana,18651
2006,Female,65-69,Nebraska,30397
2006,Female,65-69,Nevada,40708
2006,Female,65-69,New Hampshire,22551
2006,Female,65-69,New Jersey,138437
2006,Female,65-69,New Mexico,35232
2006,Female,65-69,New York,255975
2006,Female,65-69,North Carolina,152326
2006,Female,65-69,North Dakota,10979
2006,Female,65-69,Ohio,204282
2006,Female,65-69,Oklahoma,66399
2006,Female,65-69,Oregon,68999
2006,Female,65-69,Pennsylvania,219645
2006,Female,65-69,Rhode Island,17124
2006,Female,65-69,South Carolina,80901
2006,Female,65-69,South Dakota,14824
2006,Female,65-69,Tennessee,116116
2006,Female,65-69,Texas,313507
2006,Female,65-69,Utah,30512
2006,Female,65-69,Vermont,12510
2006,Female,65-69,Virginia,121248
2006,Female,65-69,Washington,102655
2006,Female,65-69,West Virginia,37854
2006,Female,65-69,Wisconsin,90947
2006,Female,65-69,Wyoming,9387
2006,Female,70-74,Alabama,78506
2006,Female,70-74,Alaska,4656
2006,Female,70-74,Arizona,74694
2006,Female,70-74,Arkansas,45813
2006,Female,70-74,California,342651
2006,Female,70-74,Colorado,44105
2006,Female,70-74,Connecticut,54592
2006,Female,70-74,Delaware,13145
2006,Female,70-74,District of Columbia,4412
2006,Female,70-74,Florida,315558
2006,Female,70-74,Georgia,99661
2006,Female,70-74,Hawaii,14099
2006,Female,70-74,Idaho,18398
2006,Female,70-74,Illinois,150035
2006,Female,70-74,Indiana,85093
2006,Female,70-74,Iowa,45847
2006,Female,70-74,Kansas,39014
2006,Female,70-74,Kentucky,56650
2006,Female,70-74,Louisiana,59635
2006,Female,70-74,Maine,17064
2006,Female,70-74,Maryland,63330
2006,Female,70-74,Massachusetts,85461
2006,Female,70-74,Michigan,137914
2006,Female,70-74,Minnesota,61185
2006,Female,70-74,Mississippi,39869
2006,Female,70-74,Missouri,85898
2006,Female,70-74,Montana,14617
2006,Female,70-74,Nebraska,26522
2006,Female,70-74,Nevada,28911
2006,Female,70-74,New Hampshire,17902
2006,Female,70-74,New Jersey,109825
2006,Female,70-74,New Mexico,26999
2006,Female,70-74,New York,204125
2006,Female,70-74,North Carolina,121573
2006,Female,70-74,North Dakota,10097
2006,Female,70-74,Ohio,166325
2006,Female,70-74,Oklahoma,55883
2006,Female,70-74,Oregon,51555
2006,Female,70-74,Pennsylvania,185602
2006,Female,70-74,Rhode Island,13474
2006,Female,70-74,South Carolina,63925
2006,Female,70-74,South Dakota,12361
2006,Female,70-74,Tennessee,90569
2006,Female,70-74,Texas,245612
2006,Female,70-74,Utah,24458
2006,Female,70-74,Vermont,9700
2006,Female,70-74,Virginia,92669
2006,Female,70-74,Washington,77545
2006,Female,70-74,West Virginia,31147
2006,Female,70-74,Wisconsin,75800
2006,Female,70-74,Wyoming,7471
2006,Female,75-79,Alabama,65668
2006,Female,75-79,Alaska,2570
2006,Female,75-79,Arizona,60481
2006,Female,75-79,Arkansas,36719
2006,Female,75-79,California,272625
2006,Female,75-79,Colorado,39086
2006,Female,75-79,Connecticut,52106
2006,Female,75-79,Delaware,10643
2006,Female,75-79,District of Columbia,3578
2006,Female,75-79,Florida,268569
2006,Female,75-79,Georgia,75716
2006,Female,75-79,Hawaii,11207
2006,Female,75-79,Idaho,14540
2006,Female,75-79,Illinois,125105
2006,Female,75-79,Indiana,58159
2006,Female,75-79,Iowa,39676
2006,Female,75-79,Kansas,35386
2006,Female,75-79,Kentucky,44971
2006,Female,75-79,Louisiana,49531
2006,Female,75-79,Maine,15710
2006,Female,75-79,Maryland,52115
2006,Female,75-79,Massachusetts,77281
2006,Female,75-79,Michigan,120187
2006,Female,75-79,Minnesota,53328
2006,Female,75-79,Mississippi,31746
2006,Female,75-79,Missouri,69274
2006,Female,75-79,Montana,11598
2006,Female,75-79,Nebraska,23337
2006,Female,75-79,Nevada,20954
2006,Female,75-79,New Hampshire,14599
2006,Female,75-79,New Jersey,99071
2006,Female,75-79,New Mexico,18503
2006,Female,75-79,New York,180899
2006,Female,75-79,North Carolina,96561
2006,Female,75-79,North Dakota,9241
2006,Female,75-79,Ohio,145949
2006,Female,75-79,Oklahoma,45905
2006,Female,75-79,Oregon,43728
2006,Female,75-79,Pennsylvania,171009
2006,Female,75-79,Rhode Island,12720
2006,Female,75-79,South Carolina,49088
2006,Female,75-79,South Dakota,11039
2006,Female,75-79,Tennessee,71096
2006,Female,75-79,Texas,195707
2006,Female,75-79,Utah,19532
2006,Female,75-79,Vermont,8680
2006,Female,75-79,Virginia,74791
2006,Female,75-79,Washington,64510
2006,Female,75-79,West Virginia,26502
2006,Female,75-79,Wisconsin,69741
2006,Female,75-79,Wyoming,6052
2006,Female,80-84,Alabama,48853
2006,Female,80-84,Alaska,1748
2006,Female,80-84,Arizona,42025
2006,Female,80-84,Arkansas,25925
2006,Female,80-84,California,197888
2006,Female,80-84,Colorado,30850
2006,Female,80-84,Connecticut,45608
2006,Female,80-84,Delaware,7265
2006,Female,80-84,District of Columbia,2304
2006,Female,80-84,Florida,194040
2006,Female,80-84,Georgia,50778
2006,Female,80-84,Hawaii,6928
2006,Female,80-84,Idaho,10208
2006,Female,80-84,Illinois,65511
2006,Female,80-84,Indiana,46057
2006,Female,80-84,Iowa,29437
2006,Female,80-84,Kansas,25904
2006,Female,80-84,Kentucky,29363
2006,Female,80-84,Louisiana,34877
2006,Female,80-84,Maine,12091
2006,Female,80-84,Maryland,36277
2006,Female,80-84,Massachusetts,59400
2006,Female,80-84,Michigan,86333
2006,Female,80-84,Minnesota,40251
2006,Female,80-84,Mississippi,19879
2006,Female,80-84,Missouri,47878
2006,Female,80-84,Montana,7998
2006,Female,80-84,Nebraska,17749
2006,Female,80-84,Nevada,12699
2006,Female,80-84,New Hampshire,10209
2006,Female,80-84,New Jersey,73504
2006,Female,80-84,New Mexico,11157
2006,Female,80-84,New York,135146
2006,Female,80-84,North Carolina,63587
2006,Female,80-84,North Dakota,6518
2006,Female,80-84,Ohio,106830
2006,Female,80-84,Oklahoma,33053
2006,Female,80-84,Oregon,32913
2006,Female,80-84,Pennsylvania,122016
2006,Female,80-84,Rhode Island,9636
2006,Female,80-84,South Carolina,34364
2006,Female,80-84,South Dakota,8120
2006,Female,80-84,Tennessee,49990
2006,Female,80-84,Texas,136306
2006,Female,80-84,Utah,13514
2006,Female,80-84,Vermont,6922
2006,Female,80-84,Virginia,51506
2006,Female,80-84,Washington,50143
2006,Female,80-84,West Virginia,18742
2006,Female,80-84,Wisconsin,53421
2006,Female,80-84,Wyoming,4066
2006,Female,85+,Alabama,38167
2006,Female,85+,Alaska,1403
2006,Female,85+,Arizona,23264
2006,Female,85+,Arkansas,17986
2006,Female,85+,California,109313
2006,Female,85+,Colorado,30068
2006,Female,85+,Connecticut,55123
2006,Female,85+,Delaware,4240
2006,Female,85+,District of Columbia,1024
2006,Female,85+,Florida,124820
2006,Female,85+,Georgia,30023
2006,Female,85+,Hawaii,2791
2006,Female,85+,Idaho,6257
2006,Female,85+,Illinois,68868
2006,Female,85+,Indiana,46049
2006,Female,85+,Iowa,19378
2006,Female,85+,Kansas,19563
2006,Female,85+,Kentucky,16355
2006,Female,85+,Louisiana,24472
2006,Female,85+,Maine,12889
2006,Female,85+,Maryland,19841
2006,Female,85+,Massachusetts,41414
2006,Female,85+,Michigan,53814
2006,Female,85+,Minnesota,30547
2006,Female,85+,Mississippi,11375
2006,Female,85+,Missouri,29343
2006,Female,85+,Montana,4046
2006,Female,85+,Nebraska,12462
2006,Female,85+,Nevada,5522
2006,Female,85+,New Hampshire,6227
2006,Female,85+,New Jersey,47149
2006,Female,85+,New Mexico,5199
2006,Female,85+,New York,93750
2006,Female,85+,North Carolina,35995
2006,Female,85+,North Dakota,4801
2006,Female,85+,Ohio,66977
2006,Female,85+,Oklahoma,22282
2006,Female,85+,Oregon,21754
2006,Female,85+,Pennsylvania,66453
2006,Female,85+,Rhode Island,5502
2006,Female,85+,South Carolina,20593
2006,Female,85+,South Dakota,6049
2006,Female,85+,Tennessee,32612
2006,Female,85+,Texas,90036
2006,Female,85+,Utah,7961
2006,Female,85+,Vermont,7163
2006,Female,85+,Virginia,27969
2006,Female,85+,Washington,35286
2006,Female,85+,West Virginia,13169
2006,Female,85+,Wisconsin,42244
2006,Female,85+,Wyoming,2588
2006,Female,Under 16,Alabama,0
2006,Female,Under 16,Alaska,0
2006,Female,Under 16,Arizona,0
2006,Female,Under 16,Arkansas,0
2006,Female,Under 16,California,0
2006,Female,Under 16,Colorado,0
2006,Female,Under 16,Connecticut,0
2006,Female,Under 16,Delaware,0
2006,Female,Under 16,District of Columbia,0
2006,Female,Under 16,Florida,37704
2006,Female,Under 16,Georgia,0
2006,Female,Under 16,Hawaii,0
2006,Female,Under 16,Idaho,2053
2006,Female,Under 16,Illinois,0
2006,Female,Under 16,Indiana,0
2006,Female,Under 16,Iowa,2
2006,Female,Under 16,Kansas,15287
2006,Female,Under 16,Kentucky,0
2006,Female,Under 16,Louisiana,0
